Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
2015-02-15,0.83,2926435.94,2146773.46,408395.74,62511.83,308754.91,271596.41,35034.18,2124.32,conventional,2015,LosAngeles
2015-02-08,0.9,2641032.65,1673425.82,582236.24,58216.26,327154.33,280560.62,44327.49,2266.22,conventional,2015,LosAngeles
2015-02-01,0.74,4031949.04,2770656.27,854673.24,64439.7,342179.83,308754.64,31108.07,2317.12,conventional,2015,LosAngeles
2015-01-25,0.96,2329987.29,1518406.36,456562.55,60922.43,294095.95,255279.65,36398.19,2418.11,conventional,2015,LosAngeles
2015-01-18,0.89,2800679.5,1925013.31,526106.8,59364.23,290195.16,260857.96,26671.18,2666.02,conventional,2015,LosAngeles
2015-01-11,0.85,2713699.6,1786326.65,617233.39,58892.91,251246.65,222971.68,25111.74,3163.23,conventional,2015,LosAngeles
2015-01-04,0.85,2682159.95,1837999.65,524430.47,64225.78,255504.05,215571.8,36981.72,2950.53,conventional,2015,LosAngeles
2015-12-27,1.04,61654.94,1377.63,37760.21,3204.01,19313.09,11289.8,7288.66,734.63,conventional,2015,Louisville
2015-12-20,1.05,56443.43,1703.96,30942.26,2554.61,21242.6,11290.59,9360.13,591.88,conventional,2015,Louisville
2015-12-13,0.91,76543.82,1830.69,47375.43,1613.63,25724.07,11718.37,13677.35,328.35,conventional,2015,Louisville
2015-12-06,0.83,103277.35,2186.88,65644.34,4604.01,30842.12,10619.03,19216.17,1006.92,conventional,2015,Louisville
2015-11-29,0.97,58667.71,1290.11,34019.62,2342.95,21015.03,10740.29,9710.74,564.0,conventional,2015,Louisville
2015-11-22,1.01,60971.36,1319.83,33164.09,3367.31,23120.13,12082.22,10219.32,818.59,conventional,2015,Louisville
2015-11-15,1.04,58816.5,1374.81,33868.95,1787.47,21785.27,12910.54,8473.25,401.48,conventional,2015,Louisville
2015-11-08,0.93,86929.62,2052.89,52494.09,6709.02,25673.62,10817.81,12978.02,1877.79,conventional,2015,Louisville
2015-11-01,0.89,103768.67,3443.02,60544.64,5446.36,34334.65,11070.08,21945.2,1319.37,conventional,2015,Louisville
2015-10-25,1.06,64602.5,2031.83,36450.26,4127.43,21992.98,11226.36,9879.33,887.29,conventional,2015,Louisville
2015-10-18,1.03,74092.73,1772.55,46436.42,2941.09,22942.67,12347.11,10100.74,494.82,conventional,2015,Louisville
2015-10-11,1.03,74536.59,2060.03,44941.49,4873.81,22661.26,11836.73,10132.33,692.2,conventional,2015,Louisville
2015-10-04,1.11,63157.22,1596.38,39700.73,4198.9,17661.21,10607.98,6299.47,753.76,conventional,2015,Louisville
2015-09-27,1.18,60980.52,1456.28,40352.61,4205.02,14966.61,8797.15,5225.48,943.98,conventional,2015,Louisville
2015-09-20,1.05,71064.71,1645.41,40184.52,7294.86,21939.92,9084.99,10942.97,1911.96,conventional,2015,Louisville
2015-09-13,0.98,85919.67,1730.17,56765.08,5424.16,22000.26,9468.95,11295.37,1235.94,conventional,2015,Louisville
2015-09-06,0.98,98154.04,2188.71,65116.35,3287.09,27561.89,10648.23,16180.34,733.32,conventional,2015,Louisville
2015-08-30,1.13,70164.74,4909.59,40377.06,5962.35,18915.74,10816.15,6584.54,1515.05,conventional,2015,Louisville
2015-08-23,1.15,65333.2,2607.26,39932.88,1974.24,20818.82,10968.34,9442.4,408.08,conventional,2015,Louisville
2015-08-16,1.09,78926.9,5051.31,45325.78,7750.34,20799.47,11076.0,7718.56,2004.91,conventional,2015,Louisville
2015-08-09,1.08,83592.89,3152.23,52753.42,4025.84,23661.4,12114.64,10835.71,711.05,conventional,2015,Louisville
2015-08-02,0.93,91136.65,2141.86,59505.29,3666.88,25822.62,11522.64,13604.5,695.48,conventional,2015,Louisville
2015-07-26,0.88,99545.41,1965.35,64026.49,2057.87,31495.7,13129.21,17841.09,525.4,conventional,2015,Louisville
2015-07-19,1.08,77503.36,5812.67,44739.72,4934.99,22015.98,13721.17,7346.56,948.25,conventional,2015,Louisville
2015-07-12,1.13,72693.94,2051.9,43381.39,1678.98,25581.67,13950.77,11355.84,275.06,conventional,2015,Louisville
2015-07-05,1.15,81748.59,1948.65,49319.51,3205.65,27274.78,16460.65,10376.77,437.36,conventional,2015,Louisville
2015-06-28,1.15,69230.74,2289.22,41216.44,1060.8,24664.28,15247.78,9197.48,219.02,conventional,2015,Louisville
2015-06-21,1.17,78272.57,3338.54,44777.85,6132.64,24023.54,15669.16,7104.77,1249.61,conventional,2015,Louisville
2015-06-14,1.07,82364.21,2241.94,50907.67,3570.35,25644.25,15803.53,9422.58,418.14,conventional,2015,Louisville
2015-06-07,1.01,98865.51,8145.6,62401.26,4540.35,23778.3,12423.77,10432.41,922.12,conventional,2015,Louisville
2015-05-31,1.0,92345.33,7195.55,58910.38,1622.81,24616.59,11607.93,12647.23,361.43,conventional,2015,Louisville
2015-05-24,1.05,79567.66,2581.31,55999.82,1616.65,19369.88,10358.52,8634.83,376.53,conventional,2015,Louisville
2015-05-17,1.2,73537.14,2114.98,48390.37,4737.13,18294.66,8983.07,8235.74,1075.85,conventional,2015,Louisville
2015-05-10,1.1,85446.43,2278.4,60221.59,606.53,22339.91,9533.88,12740.14,65.89,conventional,2015,Louisville
2015-05-03,1.03,95550.51,2031.68,66286.54,2641.74,24590.55,8761.52,15348.83,480.2,conventional,2015,Louisville
2015-04-26,1.21,65742.4,2070.06,42192.26,2780.63,18699.45,9812.43,8286.28,600.74,conventional,2015,Louisville
2015-04-19,1.01,95959.08,2113.76,62591.27,5341.52,25912.53,19572.82,5205.38,1134.33,conventional,2015,Louisville
2015-04-12,0.97,88236.19,2761.77,61733.99,340.98,23399.45,19990.04,3351.93,57.48,conventional,2015,Louisville
2015-04-05,1.08,75626.3,1833.31,49893.14,565.69,23334.16,15903.95,7424.19,6.02,conventional,2015,Louisville
2015-03-29,1.0,93802.08,2639.24,64264.48,1117.0,25781.36,22498.91,3113.19,169.26,conventional,2015,Louisville
2015-03-22,0.99,95101.27,2464.06,62778.34,7475.66,22383.21,7992.82,12576.61,1813.78,conventional,2015,Louisville
2015-03-15,1.21,56870.1,2010.14,36582.61,1294.26,16983.09,9906.76,6777.06,299.27,conventional,2015,Louisville
2015-03-08,1.18,62728.85,2777.27,38415.34,1615.17,19921.07,11944.24,7667.38,309.45,conventional,2015,Louisville
2015-03-01,1.02,78626.99,1553.83,53158.82,6909.13,17005.21,7537.07,7839.58,1628.56,conventional,2015,Louisville
2015-02-22,1.01,107443.35,3122.61,77315.21,1217.83,25787.7,9789.94,15762.59,235.17,conventional,2015,Louisville
2015-02-15,1.13,80537.77,3843.22,50486.3,1394.17,24814.08,11567.45,12926.67,319.96,conventional,2015,Louisville
2015-02-08,1.0,87054.02,6359.25,59424.49,1307.44,19962.84,10210.07,9464.13,288.64,conventional,2015,Louisville
2015-02-01,0.9,125504.98,5378.31,83854.56,5155.25,31116.86,8618.05,21296.75,1202.06,conventional,2015,Louisville
2015-01-25,1.02,86635.35,2283.0,63038.53,234.29,21079.53,8875.65,12189.0,14.88,conventional,2015,Louisville
2015-01-18,1.06,85580.15,2250.1,63826.82,426.73,19076.5,10228.66,8804.67,43.17,conventional,2015,Louisville
2015-01-11,1.05,75129.36,2299.74,53313.74,237.88,19278.0,7964.88,11299.66,13.46,conventional,2015,Louisville
2015-01-04,0.92,101162.98,1991.63,75090.16,283.88,23797.31,7769.36,16027.95,0.0,conventional,2015,Louisville
2015-12-27,0.99,545064.74,387953.32,44652.25,54.44,112404.73,53606.13,58798.6,0.0,conventional,2015,MiamiFtLauderdale
2015-12-20,1.21,350533.71,238269.18,32386.55,92.33,79785.65,50138.45,29624.11,23.09,conventional,2015,MiamiFtLauderdale
2015-12-13,0.97,529317.46,387065.94,49363.2,85.47,92802.85,38463.54,54339.31,0.0,conventional,2015,MiamiFtLauderdale
2015-12-06,1.25,340513.61,247061.97,34861.19,83.27,58507.18,25297.27,33209.91,0.0,conventional,2015,MiamiFtLauderdale
2015-11-29,0.98,470218.14,349408.27,42435.51,70.13,78304.23,27392.48,50911.75,0.0,conventional,2015,MiamiFtLauderdale
2015-11-22,0.98,499396.26,359876.76,47195.19,72.44,92251.87,32763.43,59482.61,5.83,conventional,2015,MiamiFtLauderdale
2015-11-15,1.22,368996.48,258624.78,42921.48,21.31,67428.91,34369.92,33058.99,0.0,conventional,2015,MiamiFtLauderdale
2015-11-08,1.22,329065.04,223219.98,37562.72,21.15,68261.19,36440.1,31818.17,2.92,conventional,2015,MiamiFtLauderdale
2015-11-01,0.98,566030.64,415970.77,54992.76,32.81,95034.3,37980.05,57051.32,2.93,conventional,2015,MiamiFtLauderdale
2015-10-25,1.25,307072.85,212163.19,35901.59,42.02,58966.05,33429.62,25527.63,8.8,conventional,2015,MiamiFtLauderdale
2015-10-18,1.24,333933.98,224505.79,42454.42,24.92,66948.85,40518.51,26421.51,8.83,conventional,2015,MiamiFtLauderdale
2015-10-11,1.0,538384.22,384920.27,59335.78,21.6,94106.57,39787.55,54316.07,2.95,conventional,2015,MiamiFtLauderdale
2015-10-04,0.99,570367.24,411182.68,63182.62,48.48,95953.46,47869.19,48084.27,0.0,conventional,2015,MiamiFtLauderdale
2015-09-27,1.31,318048.12,200219.37,57857.02,40.63,59931.1,35358.56,24572.54,0.0,conventional,2015,MiamiFtLauderdale
2015-09-20,0.98,559818.31,381034.21,76606.11,58.29,102119.7,47692.12,54427.58,0.0,conventional,2015,MiamiFtLauderdale
2015-09-13,1.26,331077.9,197328.71,64770.61,17.92,68960.66,42655.4,26305.26,0.0,conventional,2015,MiamiFtLauderdale
2015-09-06,0.98,637326.79,442545.72,80524.31,13.63,114243.13,49819.37,64423.76,0.0,conventional,2015,MiamiFtLauderdale
2015-08-30,1.24,362232.28,212188.58,66569.74,73.73,83400.23,59815.95,23581.37,2.91,conventional,2015,MiamiFtLauderdale
2015-08-23,1.24,372525.3,218751.04,70677.18,63.85,83033.23,58853.12,24165.63,14.48,conventional,2015,MiamiFtLauderdale
2015-08-16,1.24,360308.77,213812.79,61634.91,31.89,84829.18,62035.11,22794.07,0.0,conventional,2015,MiamiFtLauderdale
2015-08-09,0.97,655821.9,450713.76,86740.57,81.16,118286.41,61527.63,56758.78,0.0,conventional,2015,MiamiFtLauderdale
2015-08-02,1.22,371660.15,219518.15,66230.77,66.26,85844.97,63761.3,22083.67,0.0,conventional,2015,MiamiFtLauderdale
2015-07-26,1.24,379954.31,233056.82,63065.93,76.64,83754.92,63018.58,20736.34,0.0,conventional,2015,MiamiFtLauderdale
2015-07-19,0.96,626841.5,436603.6,96849.49,98.68,93289.73,55330.18,37959.55,0.0,conventional,2015,MiamiFtLauderdale
2015-07-12,1.24,402706.71,235985.01,79717.36,87.27,86917.07,61873.39,24836.74,206.94,conventional,2015,MiamiFtLauderdale
2015-07-05,0.98,718152.22,483878.34,101119.61,193.76,132960.51,72566.19,60394.32,0.0,conventional,2015,MiamiFtLauderdale
2015-06-28,1.21,443970.6,259852.13,79482.73,262.36,104373.38,76411.06,27962.32,0.0,conventional,2015,MiamiFtLauderdale
2015-06-21,0.96,669409.29,445033.36,90433.46,5433.8,128508.67,74032.13,54476.54,0.0,conventional,2015,MiamiFtLauderdale
2015-06-14,1.26,437896.64,273373.33,55875.2,9215.34,99432.77,72754.69,26678.08,0.0,conventional,2015,MiamiFtLauderdale
2015-06-07,0.99,683877.72,503235.62,60937.0,103.99,119601.11,65839.19,53761.92,0.0,conventional,2015,MiamiFtLauderdale
2015-05-31,1.27,419158.75,296763.96,35493.31,57.9,86843.58,61102.87,25740.71,0.0,conventional,2015,MiamiFtLauderdale
2015-05-24,1.01,757305.14,571149.16,62989.67,72.94,123093.37,62451.72,60641.65,0.0,conventional,2015,MiamiFtLauderdale
2015-05-17,1.24,450603.36,323238.36,36762.19,136.17,90466.64,64400.34,26066.3,0.0,conventional,2015,MiamiFtLauderdale
2015-05-10,1.28,435547.13,315524.39,37151.03,58.42,82813.29,60376.64,22436.65,0.0,conventional,2015,MiamiFtLauderdale
2015-05-03,0.98,917424.76,690389.21,81078.28,35.99,145921.28,68322.23,77201.83,397.22,conventional,2015,MiamiFtLauderdale
2015-04-26,1.25,476017.06,341780.74,41476.06,120.02,92640.24,63701.43,28442.98,495.83,conventional,2015,MiamiFtLauderdale
2015-04-19,1.23,434025.46,306881.48,38958.56,41.04,88144.38,58121.16,30023.22,0.0,conventional,2015,MiamiFtLauderdale
2015-04-12,1.0,692569.85,525432.6,63130.09,59.84,103947.32,47627.94,56319.38,0.0,conventional,2015,MiamiFtLauderdale
2015-04-05,1.11,510738.88,370549.02,48767.27,91.39,91331.2,49707.36,41286.34,337.5,conventional,2015,MiamiFtLauderdale
2015-03-29,1.25,370065.74,261045.75,32977.11,87.26,75955.62,47569.63,28385.99,0.0,conventional,2015,MiamiFtLauderdale
2015-03-22,0.97,642934.25,480064.45,58232.21,165.2,104472.39,51350.08,53122.31,0.0,conventional,2015,MiamiFtLauderdale
2015-03-15,1.33,371716.28,272270.43,35374.87,145.85,63925.13,38984.8,24940.33,0.0,conventional,2015,MiamiFtLauderdale
2015-03-08,1.3,356311.66,253963.7,32888.65,62.9,69396.41,47346.87,22049.54,0.0,conventional,2015,MiamiFtLauderdale
2015-03-01,1.01,647014.16,484615.92,60307.81,41.65,102048.78,45516.03,56532.75,0.0,conventional,2015,MiamiFtLauderdale
2015-02-22,1.24,369819.98,256141.1,35032.65,67.64,78578.59,51870.47,26708.12,0.0,conventional,2015,MiamiFtLauderdale
2015-02-15,1.29,353520.71,243991.59,34941.84,77.29,74509.99,38771.73,35738.26,0.0,conventional,2015,MiamiFtLauderdale
2015-02-08,1.25,348210.5,249833.46,35897.43,34.5,62445.11,36164.82,26280.29,0.0,conventional,2015,MiamiFtLauderdale
2015-02-01,0.95,753300.79,566917.32,74532.61,82.04,111768.82,48097.17,63671.65,0.0,conventional,2015,MiamiFtLauderdale
2015-01-25,1.27,398055.71,289948.64,41120.06,65.81,66921.2,35279.75,31641.45,0.0,conventional,2015,MiamiFtLauderdale
2015-01-18,1.3,405138.19,285204.29,42798.99,42.64,77092.27,41312.0,35780.27,0.0,conventional,2015,MiamiFtLauderdale
2015-01-11,1.28,342796.99,242922.42,36043.54,38.69,63792.34,35069.71,28722.63,0.0,conventional,2015,MiamiFtLauderdale
2015-01-04,0.97,540234.22,398670.03,54844.33,39.07,86680.79,38505.18,48175.61,0.0,conventional,2015,MiamiFtLauderdale
2015-12-27,1.05,2065131.33,435246.31,1022861.71,103811.97,503211.34,464119.16,35717.26,3374.92,conventional,2015,Midsouth
2015-12-20,1.05,2044020.93,446433.13,1024405.09,96387.48,476795.23,434534.42,38523.1,3737.71,conventional,2015,Midsouth
2015-12-13,1.03,2193142.82,515063.58,1060753.67,113979.43,503346.14,445274.87,57239.73,831.54,conventional,2015,Midsouth
2015-12-06,1.0,2233138.01,507201.58,1154808.22,133316.89,437811.32,377999.41,57793.89,2018.02,conventional,2015,Midsouth
2015-11-29,1.05,1845443.13,417849.42,939038.5,101739.67,386815.54,344830.99,40738.63,1245.92,conventional,2015,Midsouth
2015-11-22,1.06,1903245.0,422437.27,955972.74,117353.23,407481.76,364155.91,41724.4,1601.45,conventional,2015,Midsouth
2015-11-15,1.02,2355839.19,470482.8,1302219.95,168586.54,414549.9,373075.42,40843.12,631.36,conventional,2015,Midsouth
2015-11-08,1.04,2503008.26,568612.19,1248271.45,228267.05,457857.57,402488.58,52180.99,3188.0,conventional,2015,Midsouth
2015-11-01,1.08,2511760.36,549089.55,1188242.89,260946.16,513481.76,429082.15,81904.3,2495.31,conventional,2015,Midsouth
2015-10-25,1.13,2188485.29,522060.98,980865.05,211478.23,474081.03,417038.17,55815.71,1227.15,conventional,2015,Midsouth
2015-10-18,1.05,2783170.15,555583.11,1537196.96,215608.69,474781.39,423533.77,50778.19,469.43,conventional,2015,Midsouth
2015-10-11,1.13,2329757.67,469059.21,1057488.47,277954.43,525255.56,455592.88,68091.96,1570.72,conventional,2015,Midsouth
2015-10-04,1.18,2233935.94,467701.3,1070891.86,194003.8,501338.98,438547.27,61454.54,1337.17,conventional,2015,Midsouth
2015-09-27,1.11,2390611.02,479660.47,1206766.08,274903.15,429281.32,383854.11,43807.49,1619.72,conventional,2015,Midsouth
2015-09-20,1.13,2447264.74,555127.12,1122683.82,208537.92,560915.88,479718.29,76793.78,4403.81,conventional,2015,Midsouth
2015-09-13,1.09,2814803.06,574792.78,1444401.99,182702.62,612905.67,548306.36,61850.13,2749.18,conventional,2015,Midsouth
2015-09-06,1.08,3013825.75,564493.74,1458691.19,314497.84,676142.98,598816.21,75569.59,1757.18,conventional,2015,Midsouth
2015-08-30,1.18,2535192.78,516825.42,1161145.08,196950.9,660271.38,620018.68,36845.26,3407.44,conventional,2015,Midsouth
2015-08-23,1.12,2765838.1,571552.62,1286342.3,210164.47,697778.71,654945.01,41707.37,1126.33,conventional,2015,Midsouth
2015-08-16,1.14,2823405.23,627950.44,1355609.83,222563.23,617281.73,577210.39,36597.11,3474.23,conventional,2015,Midsouth
2015-08-09,1.15,2710710.15,531460.61,1328248.62,203932.87,647068.05,597061.79,48069.52,1936.74,conventional,2015,Midsouth
2015-08-02,1.14,2752081.97,532287.84,1359710.96,208419.92,651663.25,604227.7,46004.95,1430.6,conventional,2015,Midsouth
2015-07-26,1.15,2664424.22,531729.96,1239353.81,199553.32,693787.13,638982.26,53809.21,995.66,conventional,2015,Midsouth
2015-07-19,1.14,2751192.77,569216.65,1234664.0,218257.94,729054.18,685065.97,41646.75,2341.46,conventional,2015,Midsouth
2015-07-12,1.13,2783554.82,532046.38,1337980.83,205773.72,707753.89,662158.17,44652.53,943.19,conventional,2015,Midsouth
2015-07-05,1.13,3183419.6,632988.75,1545460.43,232974.97,771995.45,717654.81,53154.69,1185.95,conventional,2015,Midsouth
2015-06-28,1.14,2835630.41,534709.22,1324231.26,215752.18,760937.75,722276.9,37287.39,1373.46,conventional,2015,Midsouth
2015-06-21,1.13,2979417.82,601782.55,1363070.07,215613.45,798951.75,750253.84,45536.54,3161.37,conventional,2015,Midsouth
2015-06-14,1.09,3173051.42,653441.16,1484200.81,206159.51,829249.94,786795.07,40769.55,1685.32,conventional,2015,Midsouth
2015-06-07,1.14,2918298.91,724315.73,1217522.42,200001.49,776459.27,717859.42,56141.4,2458.45,conventional,2015,Midsouth
2015-05-31,1.14,3039403.06,734816.3,1377202.12,207708.91,719675.73,661787.82,56794.41,1093.5,conventional,2015,Midsouth
2015-05-24,1.14,3119050.91,719874.17,1431141.56,231744.91,736290.27,679537.84,55107.23,1645.2,conventional,2015,Midsouth
2015-05-17,1.18,2817008.33,698401.8,1201257.18,203615.52,713733.83,667222.64,44437.39,2073.8,conventional,2015,Midsouth
2015-05-10,1.17,2956859.19,721935.59,1299998.7,190755.81,744169.09,679213.0,64322.24,633.85,conventional,2015,Midsouth
2015-05-03,1.07,3410467.52,793989.95,1557507.45,364283.54,694686.58,624533.81,68904.63,1248.14,conventional,2015,Midsouth
2015-04-26,1.2,2699614.5,698128.52,1125853.0,192090.19,683542.79,642966.9,39078.44,1497.45,conventional,2015,Midsouth
2015-04-19,1.18,2711008.32,654378.33,1125460.56,190006.01,741163.42,701805.76,37167.77,2189.89,conventional,2015,Midsouth
2015-04-12,1.13,2829416.58,665283.33,1298472.42,185691.58,679969.25,635124.32,44745.79,99.14,conventional,2015,Midsouth
2015-04-05,1.19,2519677.31,617567.29,1066608.5,183653.85,651847.67,607923.59,42910.27,1013.81,conventional,2015,Midsouth
2015-03-29,1.18,2523110.39,576473.89,1160794.38,203057.64,582784.48,547007.1,35421.43,355.95,conventional,2015,Midsouth
2015-03-22,1.11,2779012.66,681261.26,1282053.45,197573.91,618124.04,560370.06,53740.87,4013.11,conventional,2015,Midsouth
2015-03-15,1.19,2462108.11,570576.91,1066470.63,210234.78,614825.79,578103.5,34641.93,2080.36,conventional,2015,Midsouth
2015-03-08,1.21,2297509.11,545690.6,949015.34,179824.24,622978.93,588931.15,33275.04,772.74,conventional,2015,Midsouth
2015-03-01,1.14,2538981.6,620672.44,1151353.87,182873.34,584081.95,543841.07,37011.94,3228.94,conventional,2015,Midsouth
2015-02-22,1.1,2720346.71,632670.12,1209150.04,295228.18,583298.37,535973.53,46783.55,541.29,conventional,2015,Midsouth
2015-02-15,1.17,2420829.45,634266.43,982380.32,206499.63,597683.07,515932.56,81139.48,611.03,conventional,2015,Midsouth
2015-02-08,1.06,2734006.98,732854.05,1222159.62,159491.59,619501.72,543231.71,75649.4,620.61,conventional,2015,Midsouth
2015-02-01,0.99,3668037.65,888523.17,1798504.77,388259.15,592750.56,464442.27,125798.21,2510.08,conventional,2015,Midsouth
2015-01-25,1.15,2480820.72,566435.98,1077630.8,164873.48,671880.46,572717.4,99142.71,20.35,conventional,2015,Midsouth
2015-01-18,1.19,2330829.2,530333.83,1045424.87,186027.52,569042.98,478770.7,90214.44,57.84,conventional,2015,Midsouth
2015-01-11,1.17,2335986.11,560119.16,1032606.49,191515.19,551745.27,465764.93,85966.27,14.07,conventional,2015,Midsouth
2015-01-04,1.1,2578275.12,575245.44,1311502.53,181058.65,510468.5,429166.89,80986.81,314.8,conventional,2015,Midsouth
2015-12-27,0.96,123669.89,79508.7,8706.29,4748.08,30706.82,23563.06,7140.43,3.33,conventional,2015,Nashville
2015-12-20,0.99,127373.56,87309.07,7415.81,4356.81,28291.87,23562.1,4722.17,7.6,conventional,2015,Nashville
2015-12-13,0.91,153425.94,103097.4,11175.45,6145.91,33007.18,23065.69,9806.94,134.55,conventional,2015,Nashville
2015-12-06,1.0,130989.23,88033.66,9655.78,5447.67,27852.12,22956.94,4797.18,98.0,conventional,2015,Nashville
2015-11-29,0.95,119919.67,77155.36,9407.46,5435.02,27921.83,20470.74,7440.75,10.34,conventional,2015,Nashville
2015-11-22,0.96,127165.59,79960.92,10083.16,5985.48,31136.03,23717.19,7157.13,261.71,conventional,2015,Nashville
2015-11-15,1.04,124671.4,77510.5,11869.33,5903.53,29388.04,24126.65,5261.39,0.0,conventional,2015,Nashville
2015-11-08,1.03,135506.08,87957.9,11807.4,4873.39,30867.39,25641.93,5225.46,0.0,conventional,2015,Nashville
2015-11-01,0.94,159318.32,97774.21,20102.72,5054.46,36386.93,24437.2,11949.73,0.0,conventional,2015,Nashville
2015-10-25,0.91,148660.26,89991.51,20511.16,4334.1,33823.49,25000.22,8823.27,0.0,conventional,2015,Nashville
2015-10-18,0.91,182647.96,114107.69,29076.74,6047.46,33416.07,23996.08,9419.99,0.0,conventional,2015,Nashville
2015-10-11,0.96,167655.6,83621.05,35428.18,7009.22,41597.15,23793.78,17803.37,0.0,conventional,2015,Nashville
2015-10-04,0.96,157490.03,78331.45,30106.11,6363.08,42689.39,26267.85,16376.41,45.13,conventional,2015,Nashville
2015-09-27,1.04,160547.52,93381.62,25445.0,6807.92,34912.98,25432.19,9435.58,45.21,conventional,2015,Nashville
2015-09-20,0.95,197649.58,108519.0,32478.82,9286.56,47365.2,27175.41,19540.16,649.63,conventional,2015,Nashville
2015-09-13,1.05,154621.8,76424.28,25095.26,9786.12,43316.14,31983.6,11023.29,309.25,conventional,2015,Nashville
2015-09-06,0.97,175977.6,92988.8,30510.75,9638.66,42839.39,27102.45,15494.02,242.92,conventional,2015,Nashville
2015-08-30,1.09,142153.55,82766.98,21072.35,7912.88,30401.34,24581.81,5819.53,0.0,conventional,2015,Nashville
2015-08-23,0.97,171575.35,112284.06,19284.06,10060.87,29946.36,25633.87,4312.49,0.0,conventional,2015,Nashville
2015-08-16,0.96,187310.28,126796.3,18393.32,13672.42,28448.24,22867.47,5354.02,226.75,conventional,2015,Nashville
2015-08-09,0.98,176410.4,105537.27,20560.4,10196.35,40116.38,30602.26,8883.04,631.08,conventional,2015,Nashville
2015-08-02,1.08,151807.11,87160.08,19863.22,9366.36,35417.45,30724.37,4552.23,140.85,conventional,2015,Nashville
2015-07-26,1.07,149262.89,85386.58,19400.24,9807.32,34668.75,29923.8,4702.51,42.44,conventional,2015,Nashville
2015-07-19,0.98,186258.97,113404.36,19371.52,9567.97,43915.12,34877.55,8680.3,357.27,conventional,2015,Nashville
2015-07-12,1.09,152991.78,90781.1,17434.57,9746.41,35029.7,29736.49,5171.88,121.33,conventional,2015,Nashville
2015-07-05,0.97,201797.82,121473.02,25125.21,10804.25,44395.34,35733.99,8482.0,179.35,conventional,2015,Nashville
2015-06-28,1.06,159981.66,90881.66,19436.14,8297.63,41366.23,36900.28,3662.58,803.37,conventional,2015,Nashville
2015-06-21,0.96,188762.81,111226.04,17917.39,8103.01,51516.37,41015.0,9725.53,775.84,conventional,2015,Nashville
2015-06-14,1.03,172302.47,103389.69,17224.17,7010.57,44678.04,38948.35,5729.69,0.0,conventional,2015,Nashville
2015-06-07,0.96,189470.19,128293.7,10385.79,10508.18,40282.52,31059.24,8944.38,278.9,conventional,2015,Nashville
2015-05-31,1.04,166214.14,117285.11,8351.55,11839.0,28738.48,24244.27,4413.3,80.91,conventional,2015,Nashville
2015-05-24,0.98,194990.71,140921.85,9348.72,14228.41,30491.73,22090.48,7942.08,459.17,conventional,2015,Nashville
2015-05-17,1.07,149400.13,100832.21,8161.87,10852.62,29553.43,25235.57,4310.3,7.56,conventional,2015,Nashville
2015-05-10,1.07,165726.92,114337.07,9079.59,13932.74,28377.52,23620.06,4406.92,350.54,conventional,2015,Nashville
2015-05-03,0.98,222813.0,159791.64,13149.16,16218.93,33653.27,23216.64,10436.63,0.0,conventional,2015,Nashville
2015-04-26,1.08,166556.79,117295.03,8599.82,15685.44,24976.5,21480.56,3495.94,0.0,conventional,2015,Nashville
2015-04-19,1.11,140649.3,91537.59,7598.5,12377.93,29135.28,22422.52,6712.76,0.0,conventional,2015,Nashville
2015-04-12,1.0,158490.37,111682.33,9658.98,12737.74,24411.32,14353.71,10057.61,0.0,conventional,2015,Nashville
2015-04-05,1.06,155074.03,104270.46,8266.56,14141.74,28395.27,21583.06,6812.21,0.0,conventional,2015,Nashville
2015-03-29,1.07,151301.45,102824.72,8307.47,14079.54,26089.72,19540.62,6549.1,0.0,conventional,2015,Nashville
2015-03-22,1.01,173980.22,122204.32,9195.02,13155.99,29424.89,22501.23,6833.78,89.88,conventional,2015,Nashville
2015-03-15,1.08,131053.65,86390.93,6821.52,11458.43,26382.77,21886.31,3381.7,1114.76,conventional,2015,Nashville
2015-03-08,1.08,149239.4,104187.91,7723.68,10813.59,26514.22,22958.63,3555.59,0.0,conventional,2015,Nashville
2015-03-01,0.99,169423.5,121799.85,9712.84,10894.89,27015.92,20732.64,6153.5,129.78,conventional,2015,Nashville
2015-02-22,1.05,148164.2,101095.06,10053.42,13693.83,23321.89,20671.7,2645.2,4.99,conventional,2015,Nashville
2015-02-15,1.03,153852.03,109047.7,9817.42,11085.73,23901.18,21186.15,2715.03,0.0,conventional,2015,Nashville
2015-02-08,0.94,171749.31,125785.83,8119.73,9717.73,28126.02,25896.73,2229.29,0.0,conventional,2015,Nashville
2015-02-01,0.94,221471.45,160834.57,13445.84,17578.18,29612.86,23898.35,5714.51,0.0,conventional,2015,Nashville
2015-01-25,1.07,140855.47,95428.54,8371.74,11082.07,25973.12,24183.43,1789.69,0.0,conventional,2015,Nashville
2015-01-18,1.08,143464.64,97216.47,8423.57,12187.72,25636.88,23520.54,2116.34,0.0,conventional,2015,Nashville
2015-01-11,1.07,149832.2,103822.6,9098.86,11665.78,25244.96,22478.92,2766.04,0.0,conventional,2015,Nashville
2015-01-04,1.0,162162.75,113865.83,11083.58,11699.03,25514.31,19681.13,5611.51,221.67,conventional,2015,Nashville
2015-12-27,0.91,187664.29,105570.93,18655.62,284.7,63153.04,53908.72,9224.82,19.5,conventional,2015,NewOrleansMobile
